bc11	5	[004]	[004_001]	Loại 1	1_5_004	00:00:10:29	bc11_5_004_004_001.avi
lg2	7	[1029]	[007]	Loai 1	2_7_1029	00:00:18:04	lg2_7_1029_007.avi
lg2	7	[1029]	[008]	Loai 1	2_7_1029	00:00:23:02	lg2_7_1029_008.avi
lg2	7	[1029]	[009]	Loai 1	2_7_1029	00:00:24:08	lg2_7_1029_009.avi
lg2	7	[1029]	[010]	Loai 1	2_7_1029	00:00:25:18	lg2_7_1029_010.avi
lg2	7	[1029]	[011]	Loai 1	2_7_1029	00:00:32:06	lg2_7_1029_011.avi
lg2	7	[1029]	[012]	Loai 1	2_7_1029	00:00:33:20	lg2_7_1029_012.avi
lg2	7	[1029]	[013]	Loai 1	2_7_1029	00:00:37:07	lg2_7_1029_013.avi
lg2	7	[1029]	[014]	Loai 1	2_7_1029	00:00:38:20	lg2_7_1029_014.avi
lg2	7	[1029]	[015]	Loai 1	2_7_1029	00:00:42:07	lg2_7_1029_015.avi
lg2	7	[1029]	[016]	Loai 1	2_7_1029	00:00:44:08	lg2_7_1029_016.avi
lg2	7	[1030]	[001]	Loai 1	2_7_1030	00:00:00:08	lg2_7_1030_001.avi
lg2	7	[1030]	[002]	Loai 1	2_7_1030	00:00:01:18	lg2_7_1030_002.avi
lg2	7	[1030]	[003]	Loai 1	2_7_1030	00:00:05:02	lg2_7_1030_003.avi
lg2	7	[1030]	[004]	Loai 1	2_7_1030	00:00:10:08	lg2_7_1030_004.avi
lg2	7	[1030]	[005]	Loai 1	2_7_1030	00:00:15:00	lg2_7_1030_005.avi
lg2	7	[1030]	[006]	Loai 1	2_7_1030	00:00:18:04	lg2_7_1030_006.avi
lg2	7	[1030]	[007]	Loai 1	2_7_1030	00:00:19:16	lg2_7_1030_007.avi
lg2	7	[1030]	[008]	Loai 1	2_7_1030	00:00:21:05	lg2_7_1030_008.avi
lg2	7	[1030]	[009]	Loai 1	2_7_1030	00:00:22:10	lg2_7_1030_009.avi
lg2	7	[1030]	[010]	Loai 1	2_7_1030	00:00:23:17	lg2_7_1030_010.avi
lg2	7	[1030]	[011]	Loai 1	2_7_1030	00:00:30:13	lg2_7_1030_011.avi
lg2	7	[1030]	[012]	Loai 1	2_7_1030	00:00:31:20	lg2_7_1030_012.avi
lg2	7	[1030]	[013]	Loai 1	2_7_1030	00:00:35:12	lg2_7_1030_013.avi
lg2	7	[1030]	[014]	Loai 1	2_7_1030	00:00:36:20	lg2_7_1030_014.avi
lg2	7	[1030]	[015]	Loai 1	2_7_1030	00:00:38:20	lg2_7_1030_015.avi
lg2	7	[1030]	[016]	Loai 1	2_7_1030	00:00:40:08	lg2_7_1030_016.avi
lg2	7	[1031]	[001]	Loai 1	2_7_1031	00:00:00:05	lg2_7_1031_001.avi
lg2	7	[1031]	[002]	Loai 1	2_7_1031	00:00:02:10	lg2_7_1031_002.avi
lg2	7	[1031]	[003]	Loai 1	2_7_1031	00:00:04:06	lg2_7_1031_003.avi
lg2	7	[1031]	[004]	Loai 1	2_7_1031	00:00:07:10	lg2_7_1031_004.avi
lg2	7	[1031]	[005]	Loai 1	2_7_1031	00:00:10:13	lg2_7_1031_005.avi
lg2	7	[1031]	[006]	Loai 1	2_7_1031	00:00:13:00	lg2_7_1031_006.avi
lg2	7	[1031]	[007]	Loai 1	2_7_1031	00:00:16:20	lg2_7_1031_007.avi
lg2	7	[1031]	[008]	Loai 1	2_7_1031	00:00:19:20	lg2_7_1031_008.avi
lg2	7	[1031]	[009]	Loai 1	2_7_1031	00:00:22:05	lg2_7_1031_009.avi
lg2	7	[1031]	[010]	Loai 1	2_7_1031	00:00:27:03	lg2_7_1031_010.avi
lg2	7	[1031]	[011]	Loai 1	2_7_1031	00:00:31:20	lg2_7_1031_011.avi
lg2	7	[1031]	[012]	Loai 1	2_7_1031	00:00:34:06	lg2_7_1031_012.avi
lg2	7	[1031]	[013]	Loai 1	2_7_1031	00:00:42:16	lg2_7_1031_013.avi
lg2	7	[1031]	[014]	Loai 1	2_7_1031	00:00:49:02	lg2_7_1031_014.avi
lg2	7	[1031]	[015]	Loai 1	2_7_1031	00:00:52:19	lg2_7_1031_015.avi
lg2	7	[1032]	[001]	Loại 1	2_7_1032	00:00:00:04	lg2_7_1032_001.avi
lg2	7	[1032]	[002]	Loại 1	2_7_1032	00:00:02:07	lg2_7_1032_002.avi
lg2	7	[1032]	[003]	Loại 1	2_7_1032	00:00:04:06	lg2_7_1032_003.avi
lg2	7	[1032]	[004]	Loại 1	2_7_1032	00:00:07:06	lg2_7_1032_004.avi
lg2	7	[1032]	[005]	Loại 1	2_7_1032	00:00:19:17	lg2_7_1032_005.avi
lg2	7	[1032]	[006]	Loại 1	2_7_1032	00:00:22:05	lg2_7_1032_006.avi
lg2	7	[1032]	[007]	Loại 1	2_7_1032	00:00:24:04	lg2_7_1032_007.avi
lg2	7	[1032]	[008]	Loại 1	2_7_1032	00:00:26:23	lg2_7_1032_008.avi
lg2	7	[1032]	[009]	Loại 1	2_7_1032	00:00:34:03	lg2_7_1032_009.avi
lg4	4	[028]	[002]	Loại 2	4_4_028	00:00:46:23	lg4_4_028_002.avi
lg4	4	[029]	[001]	Loại 1	4_4_029	00:00:10:22	lg4_4_029_001.avi
lg4	5	[059]	[001]	Loại 2	4_5_059	00:00:31:08	lg4_5_059_001.avi
lg5	1	[110]	[002]	Loại 1	5_1_110	00:00:45:08	lg5_1_110_002.avi
lg6	1	[206]	[001]	Loại 1	6_1_206	00:00:36:22	lg6_1_206_001.avi
lg6	1	[206]	[002]	Loại 1	6_1_206	00:00:38:00	lg6_1_206_002.avi
lg6	1	[206]	[003]	Loại 1	6_1_206	00:00:39:04	lg6_1_206_003.avi
lg6	2	[008]	[001_k_đ_kt]		6_2_008	00:00:09:21	lg6_2_008_001_k_đ_kt.avi
lg7	1	[196]	[002_18F]	Loại 1	7_1_196	00:00:09:11	lg7_1_196_002_18F.avi
lg7	7	[1511]	[001]	Loại 1	7_7_1511	00:00:00:14	lg7_7_1511_001.avi
lg7	7	[1511]	[002]	Loại 1	7_7_1511	00:00:02:11	lg7_7_1511_002.avi
lg7	7	[1511]	[003]	Loại 1	7_7_1511	00:00:04:08	lg7_7_1511_003.avi
lg7	7	[1511]	[004]	Loại 1	7_7_1511	00:00:08:02	lg7_7_1511_004.avi
lg7	7	[1511]	[006]	Loại 1	7_7_1511	00:00:10:18	lg7_7_1511_006.avi
lg7	7	[1511]	[007]	Loại 1	7_7_1511	00:00:12:04	lg7_7_1511_007.avi
lg7	7	[1512]	[001]	Loại 1	7_7_1512	00:00:00:21	lg7_7_1512_001.avi
lg7	7	[1512]	[002]	Loại 1	7_7_1512	00:00:04:19	lg7_7_1512_002.avi
lg7	7	[1512]	[003]	Loại 1	7_7_1512	00:00:06:06	lg7_7_1512_003.avi
lg7	7	[1512]	[004]	Loại 1	7_7_1512	00:00:08:00	lg7_7_1512_004.avi
lg7	7	[1512]	[005]	Loại 1	7_7_1512	00:00:09:11	lg7_7_1512_005.avi
lg7	7	[1512]	[006]	Loại 1	7_7_1512	00:00:10:19	lg7_7_1512_006.avi
lg7	7	[1512]	[007]	Loại 1	7_7_1512	00:00:12:04	lg7_7_1512_007.avi
lg7	7	[1512]	[008]	Loại 1	7_7_1512	00:00:13:10	lg7_7_1512_008.avi
lg7	7	[1513]	[001]	Loại 1	7_7_1513	00:00:01:06	lg7_7_1513_001.avi
lg7	7	[1513]	[002]	Loại 1	7_7_1513	00:00:03:07	lg7_7_1513_002.avi
lg7	7	[1513]	[003]	Loại 1	7_7_1513	00:00:05:00	lg7_7_1513_003.avi
lg7	7	[1513]	[004]	Loại 1	7_7_1513	00:00:06:14	lg7_7_1513_004.avi
lg7	7	[1513]	[005]	Loại 1	7_7_1513	00:00:09:07	lg7_7_1513_005.avi
lg7	7	[1513]	[006]	Loại 1	7_7_1513	00:00:10:17	lg7_7_1513_006.avi
lg7	7	[1513]	[007]	Loại 1	7_7_1513	00:00:12:04	lg7_7_1513_007.avi
lg7	7	[1513]	[008]	Loại 1	7_7_1513	00:00:13:09	lg7_7_1513_008.avi
lg7	7	[1513]	[009]	Loại 1	7_7_1513	00:00:15:22	lg7_7_1513_009.avi
lg7	7	[1514]	[001]	Loại 1	7_7_1514	00:00:02:23	lg7_7_1514_001.avi
lg7	7	[1514]	[002]	Loại 1	7_7_1514	00:00:04:12	lg7_7_1514_002.avi
lg7	7	[1514]	[003]	Loại 1	7_7_1514	00:00:05:21	lg7_7_1514_003.avi
lg7	7	[1514]	[004]	Loại 1	7_7_1514	00:00:08:13	lg7_7_1514_004.avi
lg7	7	[1514]	[005]	Loại 1	7_7_1514	00:00:09:24	lg7_7_1514_005.avi
lg8	1	[029]	[001]	loại 1	8_1_029	00:01:01:23	lg8_1_029_001.avi
lg9	1	[170]	[001_15F]	Loại 1	9_1_170	00:00:58:12	lg9_1_170_001_15F.avi
lg9	1	[170]	[002_15F]	Loại 1	9_1_170	00:00:59:08	lg9_1_170_002_15F.avi
lg9	1	[170]	[003]	 Loại 1	9_1_170	00:01:00:05	lg9_1_170_003.avi
lg9	1	[170]	[004]	Loại 1	9_1_170	00:01:28:12	lg9_1_170_004.avi
lk1	7	[1554]	[001]	Loai 1	1_7_1554	00:00:06:15	lk1_7_1554_001.avi
lk1	7	[1554]	[003]	Loai 1	1_7_1554	00:01:15:05	lk1_7_1554_003.avi
lk1	7	[1556]	[001]		1_7_1556	00:00:02:23	lk1_7_1556_001.avi
lk1	7	[1557]	[001]		1_7_1557	00:00:02:11	lk1_7_1557_001.avi
lk2	1	[022]	[001]	Loại 2	2_1_022	00:00:27:20	lk2_1_022_001.avi
lk2	7	[1088]	[001]	Loai 1	2_7_1088	00:00:05:18	lk2_7_1088_001.avi
lk2	7	[1088]	[002]		2_7_1088	00:00:07:21	lk2_7_1088_002.avi
lk2	7	[1088]	[003]		2_7_1088	00:00:10:00	lk2_7_1088_003.avi
lk2	7	[1088]	[004]		2_7_1088	00:00:11:24	lk2_7_1088_004.avi
lk2	7	[1088]	[005]		2_7_1088	00:00:14:19	lk2_7_1088_005.avi
lk2	7	[1088]	[006]		2_7_1088	00:00:18:12	lk2_7_1088_006.avi
lk2	7	[1088]	[007]		2_7_1088	00:00:20:17	lk2_7_1088_007.avi
lk2	7	[1088]	[008]		2_7_1088	00:00:22:20	lk2_7_1088_008.avi
lk2	7	[1088]	[009]		2_7_1088	00:00:25:03	lk2_7_1088_009.avi
lk2	7	[1088]	[010]		2_7_1088	00:00:33:07	lk2_7_1088_010.avi
lk2	7	[1088]	[011]		2_7_1088	00:00:38:09	lk2_7_1088_011.avi
lk2	7	[1088]	[013]		2_7_1088	00:01:04:19	lk2_7_1088_013.avi
lk2	7	[1088]	[014]		2_7_1088	00:01:07:05	lk2_7_1088_014.avi
lk2	7	[1088]	[015]		2_7_1088	00:01:18:20	lk2_7_1088_015.avi
lk2	7	[1088]	[016]		2_7_1088	00:01:20:19	lk2_7_1088_016.avi
lk2	7	[1088]	[017]		2_7_1088	00:01:28:24	lk2_7_1088_017.avi
lk2	7	[1089]	[001]	Loai 1	2_7_1089	00:00:11:11	lk2_7_1089_001.avi
lk2	7	[1089]	[002]		2_7_1089	00:00:15:02	lk2_7_1089_002.avi
lk2	7	[1089]	[003]		2_7_1089	00:00:18:01	lk2_7_1089_003.avi
lk2	7	[1089]	[004]		2_7_1089	00:00:20:13	lk2_7_1089_004.avi
lk2	7	[1089]	[005]		2_7_1089	00:00:23:02	lk2_7_1089_005.avi
lk2	7	[1089]	[006]		2_7_1089	00:00:27:19	lk2_7_1089_006.avi
lk2	7	[1089]	[007]		2_7_1089	00:00:29:23	lk2_7_1089_007.avi
lk2	7	[1089]	[008]		2_7_1089	00:00:37:02	lk2_7_1089_008.avi
lk2	7	[1089]	[009]		2_7_1089	00:00:41:14	lk2_7_1089_009.avi
lk2	7	[1089]	[010]		2_7_1089	00:00:46:20	lk2_7_1089_010.avi
lk2	7	[1089]	[011]		2_7_1089	00:01:17:07	lk2_7_1089_011.avi
lk2	7	[1089]	[012]		2_7_1089	00:01:20:19	lk2_7_1089_012.avi
lk2	7	[1089]	[013]		2_7_1089	00:01:23:23	lk2_7_1089_013.avi
lk2	7	[1089]	[014]		2_7_1089	00:01:27:04	lk2_7_1089_014.avi
lk2	7	[1089]	[015]		2_7_1089	00:01:33:10	lk2_7_1089_015.avi
lk2	7	[1089]	[016]		2_7_1089	00:01:35:13	lk2_7_1089_016.avi
lk2	7	[1089]	[017]		2_7_1089	00:01:41:16	lk2_7_1089_017.avi
lk2	7	[1089]	[018]		2_7_1089	00:01:46:16	lk2_7_1089_018.avi
lk2	7	[1089]	[019]		2_7_1089	00:02:57:24	lk2_7_1089_019.avi
lk2	7	[1089]	[020]		2_7_1089	00:02:59:23	lk2_7_1089_020.avi
lk2	7	[1089]	[021]		2_7_1089	00:03:10:23	lk2_7_1089_021.avi
lk2	7	[1089]	[022]		2_7_1089	00:03:16:24	lk2_7_1089_022.avi
lk2	7	[1089]	[023]		2_7_1089	00:03:19:07	lk2_7_1089_023.avi
lk2	7	[1089]	[024]		2_7_1089	00:03:26:14	lk2_7_1089_024.avi
lk2	7	[1089]	[025]		2_7_1089	00:03:36:15	lk2_7_1089_025.avi
lk2	7	[1089]	[026]		2_7_1089	00:03:41:16	lk2_7_1089_026.avi
lk2	7	[1089]	[027]		2_7_1089	00:03:45:16	lk2_7_1089_027.avi
lk2	7	[1089]	[028]		2_7_1089	00:03:54:19	lk2_7_1089_028.avi
lk2	7	[1089]	[029]		2_7_1089	00:04:08:10	lk2_7_1089_029.avi
lk2	7	[1090]	[001]	Loai 1	2_7_1090	00:00:00:00	lk2_7_1090_001.avi
lk2	7	[1090]	[002]		2_7_1090	00:00:13:24	lk2_7_1090_002.avi
lk2	7	[1090]	[003]		2_7_1090	00:00:18:11	lk2_7_1090_003.avi
lk2	7	[1090]	[004]		2_7_1090	00:00:23:14	lk2_7_1090_004.avi
lk2	7	[1090]	[005]		2_7_1090	00:00:32:10	lk2_7_1090_005.avi
lk2	7	[1091]	[001]	Loai 1	2_7_1091	00:00:03:09	lk2_7_1091_001.avi
lk2	7	[1091]	[002]		2_7_1091	00:00:06:14	lk2_7_1091_002.avi
lk2	7	[1091]	[003]		2_7_1091	00:00:14:19	lk2_7_1091_003.avi
lk2	7	[1091]	[004]		2_7_1091	00:00:23:02	lk2_7_1091_004.avi
lk2	7	[1091]	[005]		2_7_1091	00:00:31:03	lk2_7_1091_005.avi
lk2	7	[1091]	[006]		2_7_1091	00:00:36:19	lk2_7_1091_006.avi
lk2	7	[1091]	[007]		2_7_1091	00:00:38:21	lk2_7_1091_007.avi
lk2	7	[1091]	[008]		2_7_1091	00:00:42:18	lk2_7_1091_008.avi
lk2	7	[1091]	[009]		2_7_1091	00:00:49:04	lk2_7_1091_009.avi
lk2	7	[1091]	[010]		2_7_1091	00:00:53:05	lk2_7_1091_010.avi
lk2	7	[1091]	[011]		2_7_1091	00:00:56:24	lk2_7_1091_011.avi
lk2	7	[1091]	[012]		2_7_1091	00:01:08:21	lk2_7_1091_012.avi
lk2	7	[1092]	[001]	Loai 1	2_7_1092	00:00:00:11	lk2_7_1092_001.avi
lk2	7	[1092]	[002]		2_7_1092	00:00:02:19	lk2_7_1092_002.avi
lk2	7	[1092]	[003]		2_7_1092	00:00:07:06	lk2_7_1092_003.avi
lk2	7	[1092]	[004]		2_7_1092	00:00:11:12	lk2_7_1092_004.avi
lk2	7	[1092]	[005]		2_7_1092	00:00:13:17	lk2_7_1092_005.avi
lk2	7	[1092]	[006]		2_7_1092	00:00:16:08	lk2_7_1092_006.avi
lk2	7	[1092]	[007]		2_7_1092	00:00:27:23	lk2_7_1092_007.avi
lk2	7	[1092]	[008]		2_7_1092	00:00:29:22	lk2_7_1092_008.avi
lk2	7	[1092]	[009]		2_7_1092	00:00:33:12	lk2_7_1092_009.avi
lk2	7	[1092]	[010]		2_7_1092	00:00:40:09	lk2_7_1092_010.avi
lk2	7	[1092]	[011]		2_7_1092	00:01:01:06	lk2_7_1092_011.avi
lk2	7	[1092]	[012]		2_7_1092	00:01:03:02	lk2_7_1092_012.avi
lk2	7	[1092]	[013]		2_7_1092	00:01:12:23	lk2_7_1092_013.avi
lk2	7	[1092]	[014]		2_7_1092	00:01:16:03	lk2_7_1092_014.avi
lk2	7	[1092]	[015]		2_7_1092	00:01:23:11	lk2_7_1092_015.avi
lk2	7	[1093]	[001]	Loai 1	2_7_1093	00:00:04:13	lk2_7_1093_001.avi
lk2	7	[1093]	[002]		2_7_1093	00:00:07:12	lk2_7_1093_002.avi
lk2	7	[1093]	[003]		2_7_1093	00:00:19:04	lk2_7_1093_003.avi
lk2	7	[1093]	[004]		2_7_1093	00:00:25:14	lk2_7_1093_004.avi
lk2	7	[1093]	[005]		2_7_1093	00:00:27:10	lk2_7_1093_005.avi
lk2	7	[1093]	[006]		2_7_1093	00:00:31:13	lk2_7_1093_006.avi
lk2	7	[1093]	[007]		2_7_1093	00:00:38:21	lk2_7_1093_007.avi
lk2	7	[1093]	[008]		2_7_1093	00:00:53:08	lk2_7_1093_008.avi
lk2	7	[1093]	[009]		2_7_1093	00:01:11:10	lk2_7_1093_009.avi
lk2	7	[1093]	[010]		2_7_1093	00:01:14:24	lk2_7_1093_010.avi
lk2	7	[1093]	[011]		2_7_1093	00:01:21:09	lk2_7_1093_011.avi
lk2	7	[1095]	[001]	Loai 1	2_7_1095	00:00:02:10	lk2_7_1095_001.avi
lk2	7	[1095]	[002]		2_7_1095	00:00:11:13	lk2_7_1095_002.avi
lk2	7	[1095]	[003]		2_7_1095	00:00:28:01	lk2_7_1095_003.avi
lk2	7	[1095]	[004]		2_7_1095	00:00:30:13	lk2_7_1095_004.avi
lk2	7	[1095]	[005]		2_7_1095	00:00:38:12	lk2_7_1095_005.avi
lk2	7	[1095]	[006]		2_7_1095	00:00:47:19	lk2_7_1095_006.avi
lk2	7	[1095]	[007]		2_7_1095	00:00:50:21	lk2_7_1095_007.avi
lk2	7	[1095]	[008]		2_7_1095	00:00:54:16	lk2_7_1095_008.avi
lk2	7	[1095]	[009]		2_7_1095	00:00:58:00	lk2_7_1095_009.avi
lk2	7	[1095]	[010]		2_7_1095	00:01:09:24	lk2_7_1095_010.avi
lk2	7	[1095]	[011]		2_7_1095	00:01:12:13	lk2_7_1095_011.avi
lk2	7	[1095]	[012]		2_7_1095	00:01:22:05	lk2_7_1095_012.avi
lk2	7	[1095]	[013]		2_7_1095	00:01:26:16	lk2_7_1095_013.avi
lk2	7	[1095]	[014]		2_7_1095	00:01:57:03	lk2_7_1095_014.avi
lk2	7	[1095]	[015]		2_7_1095	00:02:02:12	lk2_7_1095_015.avi
lk2	7	[1095]	[016]		2_7_1095	00:02:08:05	lk2_7_1095_016.avi
lk2	7	[1095]	[017]		2_7_1095	00:02:11:13	lk2_7_1095_017.avi
lk2	7	[1095]	[019]		2_7_1095	00:02:29:14	lk2_7_1095_019.avi
lk2	7	[1095]	[020]		2_7_1095	00:02:38:19	lk2_7_1095_020.avi
lk2	7	[1095]	[021]		2_7_1095	00:02:41:01	lk2_7_1095_021.avi
lk2	7	[1095]	[022]		2_7_1095	00:02:50:01	lk2_7_1095_022.avi
lk2	7	[1096]	[001]	Loai 1	2_7_1096	00:00:01:01	lk2_7_1096_001.avi
lk2	7	[1096]	[003]		2_7_1096	00:00:07:23	lk2_7_1096_003.avi
lk2	7	[1096]	[004]		2_7_1096	00:00:20:23	lk2_7_1096_004.avi
lk2	7	[1096]	[005]		2_7_1096	00:00:24:01	lk2_7_1096_005.avi
lk2	7	[1096]	[006]		2_7_1096	00:00:26:24	lk2_7_1096_006.avi
lk2	7	[1096]	[007]		2_7_1096	00:00:28:08	lk2_7_1096_007.avi
lk2	7	[1096]	[008]		2_7_1096	00:00:34:09	lk2_7_1096_008.avi
lk2	7	[1096]	[009]		2_7_1096	00:00:36:24	lk2_7_1096_009.avi
lk2	7	[1096]	[010]		2_7_1096	00:00:41:06	lk2_7_1096_010.avi
lk2	7	[1096]	[011]		2_7_1096	00:00:45:19	lk2_7_1096_011.avi
lk2	7	[1096]	[012]		2_7_1096	00:00:49:12	lk2_7_1096_012.avi
lk2	7	[1096]	[013]		2_7_1096	00:00:56:07	lk2_7_1096_013.avi
lk2	7	[1096]	[014]		2_7_1096	00:01:01:14	lk2_7_1096_014.avi
lk2	7	[1096]	[015]		2_7_1096	00:01:06:00	lk2_7_1096_015.avi
lk2	7	[1096]	[016]		2_7_1096	00:01:25:18	lk2_7_1096_016.avi
lk2	7	[1097]	[001]	Loai 1	2_7_1097	00:00:02:04	lk2_7_1097_001.avi
lk2	7	[1097]	[002]		2_7_1097	00:00:03:22	lk2_7_1097_002.avi
lk2	7	[1097]	[003]		2_7_1097	00:00:06:13	lk2_7_1097_003.avi
lk2	7	[1097]	[004]		2_7_1097	00:00:12:01	lk2_7_1097_004.avi
lk2	7	[1097]	[005]		2_7_1097	00:00:15:13	lk2_7_1097_005.avi
lk2	7	[1097]	[006]		2_7_1097	00:00:19:21	lk2_7_1097_006.avi
lk2	7	[1097]	[007]		2_7_1097	00:00:24:07	lk2_7_1097_007.avi
lk2	7	[1097]	[008]		2_7_1097	00:00:34:00	lk2_7_1097_008.avi
lk2	7	[1097]	[009]		2_7_1097	00:00:36:02	lk2_7_1097_009.avi
lk2	7	[1097]	[010]		2_7_1097	00:00:39:18	lk2_7_1097_010.avi
lk2	7	[1097]	[011]		2_7_1097	00:00:44:23	lk2_7_1097_011.avi
lk2	7	[1097]	[012]		2_7_1097	00:00:51:12	lk2_7_1097_012.avi
lk2	7	[1097]	[013]		2_7_1097	00:00:56:16	lk2_7_1097_013.avi
lk2	7	[1097]	[014]		2_7_1097	00:00:58:15	lk2_7_1097_014.avi
lk2	7	[1097]	[015]		2_7_1097	00:01:12:09	lk2_7_1097_015.avi
lk2	7	[1765]	[001]	Loai 1	2_7_1765	00:00:08:00	lk2_7_1765_001.avi
lk2	7	[1765]	[002]		2_7_1765	00:00:12:08	lk2_7_1765_002.avi
lk2	7	[1765]	[003]		2_7_1765	00:00:19:24	lk2_7_1765_003.avi
lk2	7	[1765]	[004]		2_7_1765	00:00:23:07	lk2_7_1765_004.avi
lk2	7	[1765]	[005]		2_7_1765	00:00:47:17	lk2_7_1765_005.avi
lk2	7	[1766]	[001]	Loai 1	2_7_1766	00:00:14:23	lk2_7_1766_001.avi
lk2	7	[1766]	[002]		2_7_1766	00:00:17:14	lk2_7_1766_002.avi
lk2	7	[1766]	[003]		2_7_1766	00:00:23:13	lk2_7_1766_003.avi
lk2	7	[1766]	[004]		2_7_1766	00:00:29:03	lk2_7_1766_004.avi
lk6	4	[001]	[001]	Loại 1	6_4_001	00:00:00:00	lk6_4_001_001.avi
lk6	4	[001]	[002]	Loại 1	6_4_001	00:00:01:05	lk6_4_001_002.avi
lk8	7	[101]	[006]		8_7_101	00:00:29:04	lk8_7_101_006.avi
lk8	7	[101]	[008]		8_7_101	00:00:44:17	lk8_7_101_008.avi
lk8	7	[102]	[007]		8_7_102	00:01:09:21	lk8_7_102_007.avi
lk8	7	[103]	[008]		8_7_103	00:01:22:01	lk8_7_103_008.avi
na5	1	[092]	[002]	Loại 1	5_1_092	00:00:53:25	na5_1_092_002.avi
na6	1	[230]	[001]	Loại 1	6_1_230	00:00:13:13	na6_1_230_001.avi
na7	7	[1824]	[002]	Loại 1	7_7_1824	00:00:31:23	na7_7_1824_002.avi
na7	7	[1824]	[003]	Loại 1	7_7_1824	00:00:41:04	na7_7_1824_003.avi
na7	7	[1824]	[004]	Loại 1	7_7_1824	00:00:49:05	na7_7_1824_004.avi
na7	7	[1824]	[005]	Loại 1	7_7_1824	00:00:58:13	na7_7_1824_005.avi
na7	7	[1824]	[006]	Loại 1	7_7_1824	00:01:10:19	na7_7_1824_006.avi
na7	7	[1824]	[007]	Loại 1	7_7_1824	00:01:24:04	na7_7_1824_007.avi
na7	7	[1825]	[001]	Loại 1	7_7_1825	00:00:03:06	na7_7_1825_001.avi
na7	7	[1825]	[002]	Loại 1	7_7_1825	00:00:13:27	na7_7_1825_002.avi
na7	7	[1825]	[003]	Loại 1	7_7_1825	00:00:20:28	na7_7_1825_003.avi
na7	7	[1825]	[004]	Loại 1	7_7_1825	00:00:33:19	na7_7_1825_004.avi
na7	7	[1825]	[005]	Loại 1	7_7_1825	00:00:45:15	na7_7_1825_005.avi
na7	7	[1825]	[006]	Loại 1	7_7_1825	00:01:00:06	na7_7_1825_006.avi
na7	7	[1825]	[007]	Loại 1	7_7_1825	00:01:41:24	na7_7_1825_007.avi
na7	7	[1825]	[008]	Loại 1	7_7_1825	00:01:49:13	na7_7_1825_008.avi
na7	7	[1825]	[009]	Loại 1	7_7_1825	00:02:00:01	na7_7_1825_009.avi
na7	7	[1825]	[010]	Loại 1	7_7_1825	00:02:07:20	na7_7_1825_010.avi
na7	7	[1825]	[011]	Loại 1	7_7_1825	00:02:21:23	na7_7_1825_011.avi
na7	7	[1825]	[012]	Loại 1	7_7_1825	00:02:34:21	na7_7_1825_012.avi
na8	7	[039]	[001]		8_7_039	00:00:00:00	na8_7_039_001.avi
na8	7	[039]	[002]		8_7_039	00:00:06:16	na8_7_039_002.avi
na8	7	[039]	[003]		8_7_039	00:00:13:09	na8_7_039_003.avi
na8	7	[039]	[004]		8_7_039	00:00:21:00	na8_7_039_004.avi
na8	7	[039]	[005]		8_7_039	00:00:35:08	na8_7_039_005.avi
na8	7	[039]	[006]		8_7_039	00:00:47:20	na8_7_039_006.avi
na8	7	[039]	[007]		8_7_039	00:01:05:07	na8_7_039_007.avi
na8	7	[039]	[008]		8_7_039	00:01:29:01	na8_7_039_008.avi
na8	7	[039]	[009]		8_7_039	00:01:35:24	na8_7_039_009.avi
na8	7	[039]	[010]		8_7_039	00:01:41:12	na8_7_039_010.avi
na8	7	[039]	[011]		8_7_039	00:01:57:00	na8_7_039_011.avi
na8	7	[039]	[012]		8_7_039	00:02:06:09	na8_7_039_012.avi
na8	7	[040]	[001]		8_7_040	00:00:00:08	na8_7_040_001.avi
na8	7	[040]	[002]		8_7_040	00:00:06:22	na8_7_040_002.avi
na8	7	[040]	[003]		8_7_040	00:00:22:04	na8_7_040_003.avi
na8	7	[040]	[004]		8_7_040	00:00:35:12	na8_7_040_004.avi
na8	7	[040]	[005]		8_7_040	00:00:45:15	na8_7_040_005.avi
na8	7	[040]	[006]		8_7_040	00:01:01:00	na8_7_040_006.avi
na8	7	[040]	[007]		8_7_040	00:01:17:02	na8_7_040_007.avi
na8	7	[040]	[008]		8_7_040	00:01:28:23	na8_7_040_008.avi
na8	7	[040]	[009]		8_7_040	00:01:40:18	na8_7_040_009.avi
na8	7	[041]	[001]		8_7_041	00:00:02:03	na8_7_041_001.avi
na8	7	[041]	[002]		8_7_041	00:00:09:21	na8_7_041_002.avi
na8	7	[041]	[003]		8_7_041	00:00:19:08	na8_7_041_003.avi
na8	7	[041]	[004]		8_7_041	00:00:30:13	na8_7_041_004.avi
na8	7	[041]	[005]		8_7_041	00:00:46:13	na8_7_041_005.avi
na8	7	[041]	[006]		8_7_041	00:00:56:20	na8_7_041_006.avi
na8	7	[042]	[001]		8_7_042	00:00:00:07	na8_7_042_001.avi
na8	7	[042]	[002]		8_7_042	00:00:08:00	na8_7_042_002.avi
na8	7	[042]	[003]		8_7_042	00:00:13:24	na8_7_042_003.avi
na8	7	[042]	[004]		8_7_042	00:00:20:04	na8_7_042_004.avi
na8	7	[042]	[005]		8_7_042	00:00:31:03	na8_7_042_005.avi
na8	7	[042]	[006]		8_7_042	00:00:41:23	na8_7_042_006.avi
na8	7	[042]	[007]		8_7_042	00:00:51:13	na8_7_042_007.avi
